colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,lab_l,lab_a,lab_b
416,3166,English (English),0,3,7,orange,255,133,0,68,40,74
417,3166,English (English),0,3,8,blue,0,91,255,45,42,-86
418,3166,English (English),0,3,9,green,0,255,124,88,-77,48
419,3166,English (English),0,3,10,yellow,255,251,0,96,-19,93
420,3166,English (English),0,3,11,green,104,255,0,89,-73,84
421,3153,English (English),0,3,0,Pink,255,0,74,53,81,35
422,3153,English (English),0,3,1,Yellow,255,241,0,93,-14,91
423,3153,English (English),0,3,2,Blue,0,138,255,57,12,-66
424,3153,English (English),0,3,3,Royal blue,0,88,255,44,43,-87
425,3153,English (English),0,3,4,Light blue,0,201,255,75,-22,-38
426,3153,English (English),0,3,5,Bright blue,0,103,255,48,34,-81
427,3153,English (English),0,3,6,Lime green,29,255,0,87,-85,83
428,3153,English (English),0,3,7,Fuchsia,255,0,93,54,82,24
429,3153,English (English),0,3,8,Fuschia,255,0,127,54,84,4
430,3153,English (English),0,3,9,Sea green,0,255,241,90,-52,-7
431,3153,English (English),0,3,10,Pink,243,0,255,58,96,-64
432,3153,English (English),0,3,11,,0,159,255,63,0,-57
433,3160,English (English),0,3,0,Gold,0,255,43,87,-85,77
434,3160,English (English),0,3,1,Yellow,238,255,0,95,-28,92
435,3160,English (English),0,3,2,Ivory,0,255,207,89,-60,8
436,3160,English (English),0,3,3,Periwinkle,0,156,255,62,1,-58
437,3160,English (English),0,3,4,Blue,0,122,255,53,22,-73
438,3160,English (English),0,3,5,Magenta,255,0,171,56,88,-19
439,3160,English (English),0,3,6,Yellow,228,255,0,95,-32,92
440,3160,English (English),0,3,7,Lavender,0,167,255,65,-4,-53
441,3160,English (English),0,3,8,Royal blue,0,78,255,42,50,-91
442,3160,English (English),0,3,9,Purple,188,0,255,49,89,-79
443,3160,English (English),0,3,10,Orange,255,151,0,71,31,76
444,3160,English (English),0,3,11,Gold,255,216,0,87,-2,87
445,3161,English (English),0,6,0,Red,255,0,56,53,80,45
446,3161,English (English),0,6,1,Blue,0,73,255,41,52,-93
447,3161,English (English),0,6,2,Blue-green,0,255,204,89,-61,10
448,3161,English (English),0,6,3,Light purple,216,0,255,53,92,-71
449,3161,English (English),0,6,4,Yellow,255,210,0,85,0,86
450,3161,English (English),0,6,5,Pink,255,0,222,58,93,-45
451,3161,English (English),0,6,6,Pink,255,0,134,55,84,0
452,3161,English (English),0,6,7,Blue,0,101,255,47,35,-82
453,3161,English (English),0,6,8,Turquoise,0,254,255,90,-47,-14
454,3161,English (English),0,6,9,Green,0,255,76,87,-82,67
455,3161,English (English),0,6,10,Dark blue,0,22,255,33,75,-105
456,3161,English (English),0,6,11,Green,0,255,105,88,-79,56
457,3169,English (English),0,6,0,hot pink,255,0,127,54,84,4
458,3169,English (English),0,6,1,red,255,11,0,53,79,67
459,3169,English (English),0,6,2,blue,0,131,255,55,16,-69
460,3169,English (English),0,6,3,orange,255,135,0,68,39,74
461,3169,English (English),0,6,4,lime green,0,255,79,88,-82,66
462,3169,English (English),0,6,5,yellow,255,249,0,95,-18,93
463,3169,English (English),0,6,6,darker blue,0,113,255,50,28,-77
464,3169,English (English),0,6,7,goldenrod,255,213,0,86,0,86
465,3169,English (English),0,6,8,lime green,0,255,55,87,-84,74
466,3169,English (English),0,6,9,hot pink,255,0,176,56,88,-21
467,3169,English (English),0,6,10,aquamarine,0,241,255,87,-41,-20
468,3169,English (English),0,6,11,royal blue,0,79,255,42,49,-90
469,3166,English (English),0,6,0,Fuschia,255,0,139,55,85,-2
470,3166,English (English),0,6,1,blue,0,255,221,90,-57,2
471,3166,English (English),0,6,2,orange,255,42,0,54,75,67
472,3166,English (English),0,6,3,blue,0,156,255,62,1,-58
473,3166,English (English),0,6,4,green,0,255,110,88,-79,54
474,3166,English (English),0,6,5,blue,0,101,255,47,35,-82
475,3166,English (English),0,6,6,blue,0,213,255,78,-28,-32
476,3166,English (English),0,6,7,red,255,0,51,53,80,47
477,3166,English (English),0,6,8,orange,255,162,0,74,25,78
478,3166,English (English),0,6,9,blue,0,117,255,51,25,-75
479,3166,English (English),0,6,10,blue,0,161,255,63,-1,-56
480,3166,English (English),0,6,11,red,255,0,6,53,80,65
481,3153,English (English),0,6,0,Mustard yellow,255,209,0,85,1,86
482,3153,English (English),0,6,1,Fuchsia,255,0,206,57,91,-37
483,3153,English (English),0,6,2,Red,255,51,0,55,72,68
484,3153,English (English),0,6,3,,206,255,0,93,-41,90
485,3153,English (English),0,6,4,Sea green,0,255,208,89,-60,8
486,3153,English (English),0,6,5,Royal blue,59,0,255,34,79,-104
487,3153,English (English),0,6,6,,255,106,0,62,53,71
488,3153,English (English),0,6,7,,255,0,148,55,86,-6
489,3153,English (English),0,6,8,,152,255,0,90,-60,86
490,3153,English (English),0,6,9,Orange,255,136,0,68,38,74
491,3153,English (English),0,6,10,,255,181,0,78,15,81
492,3153,English (English),0,6,11,,0,255,154,88,-72,34
493,3171,English (English),0,1,0,Fushia,255,0,192,57,90,-30
494,3171,English (English),0,1,1,Lime green,203,255,0,93,-42,90
495,3171,English (English),0,1,2,Blue,0,152,255,61,4,-60
496,3171,English (English),0,1,3,Hot pink (slightly darker),255,0,124,54,84,6
497,3171,English (English),0,1,4,Magenta,255,0,231,59,95,-49
498,3171,English (English),0,1,5,Kelly,0,255,136,88,-75,42
499,3171,English (English),0,1,6,Royal blue,0,58,255,38,61,-97
500,3171,English (English),0,1,7,Hot pink,255,0,168,56,87,-17
501,3171,English (English),0,1,8,Blue,0,134,255,56,15,-68
502,3171,English (English),0,1,9,Yellow,255,251,0,96,-19,93
503,3171,English (English),0,1,10,Magenta,255,0,246,59,97,-56
504,3171,English (English),0,1,11,Red,255,0,88,53,82,26
505,3160,English (English),0,6,0,Red,255,0,42,53,80,52
506,3160,English (English),0,6,1,Light blue,0,184,255,70,-13,-45
507,3160,English (English),0,6,2,Dark blue,60,0,255,34,79,-104
508,3160,English (English),0,6,3,Yellow,136,255,0,90,-65,86
509,3160,English (English),0,6,4,Purple,255,0,245,59,96,-56
510,3160,English (English),0,6,5,Orange,255,175,0,77,18,80
511,3160,English (English),0,6,6,Yellow,76,255,0,88,-79,84
512,3160,English (English),0,6,7,Royal blue,0,48,255,36,66,-100
513,3160,English (English),0,6,8,Gold,255,205,0,84,3,85
514,3160,English (English),0,6,9,Ivory,0,255,171,89,-69,26
515,3160,English (English),0,6,10,Light blue,0,207,255,77,-25,-35
516,3160,English (English),0,6,11,Pale yellow,0,255,101,88,-80,58
517,3170,English (English),0,1,0,light blue,0,144,255,59,8,-63
518,3170,English (English),0,1,1,highlighter yellow,219,255,0,94,-36,91
519,3170,English (English),0,1,2,Medium blue,0,111,255,50,29,-78
520,3170,English (English),0,1,3,Fiesta green,0,255,120,88,-77,50
521,3170,English (English),0,1,4,Lilac,148,0,255,43,84,-88
522,3170,English (English),0,1,5,Hot pink,255,0,247,59,97,-57
523,3170,English (English),0,1,6,Sky blue,0,212,255,78,-28,-33
524,3170,English (English),0,1,7,Tangerine,255,164,0,74,24,78
525,3170,English (English),0,1,8,Rust orange,255,97,0,61,57,70
526,3170,English (English),0,1,9,Magenta,255,0,214,58,92,-41
527,3170,English (English),0,1,10,Mint blue,0,255,201,89,-62,11
528,3170,English (English),0,1,11,Light green,0,255,161,88,-71,31
529,3172,English (English),0,1,0,Pastel Green,0,255,134,88,-75,43
530,3172,English (English),0,1,1,Sky Blue,0,203,255,76,-23,-37
531,3172,English (English),0,1,2,Orange,255,176,0,77,18,80
532,3172,English (English),0,1,3,Aquamarine,0,236,255,85,-39,-22
533,3172,English (English),0,1,4,Neon green,114,255,0,89,-71,85
534,3172,English (English),0,1,5,purple,154,0,255,44,85,-87
535,3172,English (English),0,1,6,yellow,222,255,0,94,-34,91
536,3172,English (English),0,1,7,rose,255,0,112,54,83,13
537,3172,English (English),0,1,8,magenta,255,0,177,56,88,-22
538,3172,English (English),0,1,9,neon green,139,255,0,90,-64,86
539,3172,English (English),0,1,10,red,255,0,61,53,81,42
540,3172,English (English),0,1,11,purple,210,0,255,52,91,-73
541,3172,English (English),0,3,0,orange,255,212,0,86,0,86
542,3172,English (English),0,3,1,blue,0,17,255,33,76,-106
543,3172,English (English),0,3,2,purple,221,0,255,54,93,-70
544,3172,English (English),0,3,3,blue,0,91,255,45,42,-86
545,3172,English (English),0,3,4,sky blue,0,255,219,90,-57,3
546,3172,English (English),0,3,5,red,255,0,41,53,80,52
547,3172,English (English),0,3,6,sky blue,0,255,233,90,-54,-3
548,3172,English (English),0,3,7,blue,0,63,255,39,58,-96
549,3172,English (English),0,3,8,aquamarine,0,206,255,76,-25,-35
550,3172,English (English),0,3,9,blue,0,75,255,41,51,-92
551,3172,English (English),0,3,10,aquamarine,0,171,255,66,-6,-51
552,3172,English (English),0,3,11,magenta,255,0,94,54,82,23
553,3172,English (English),0,6,0,red,255,13,0,53,79,67
554,3172,English (English),0,6,1,teal,0,255,188,89,-65,18
555,3172,English (English),0,6,2,burnt orange,255,92,0,60,59,70
556,3172,English (English),0,6,3,neon green,0,255,59,87,-84,73
557,3172,English (English),0,6,4,yello,239,255,0,95,-28,93
558,3172,English (English),0,6,5,blue,0,125,255,53,20,-72
559,3172,English (English),0,6,6,light green,0,255,104,88,-80,57
560,3172,English (English),0,6,7,orange,255,120,0,65,46,73
561,3172,English (English),0,6,8,purple,255,0,225,58,94,-46
562,3172,English (English),0,6,9,yellow,255,229,0,90,-8,89
563,3172,English (English),0,6,10,blue,0,152,255,61,4,-60
564,3172,English (English),0,6,11,magenta,255,0,152,55,86,-9
565,3175,Spanish (español),0,1,0,naranja,255,133,0,68,40,74
566,3175,Spanish (español),0,1,1,verde aqua,0,255,216,90,-58,4
567,3175,Spanish (español),0,1,2,magenta,255,0,128,54,84,4
568,3175,Spanish (español),0,1,3,purpura,160,0,255,45,85,-86
569,3175,Spanish (español),0,1,4,rosa mejicano,255,0,109,54,83,14
570,3175,Spanish (español),0,1,5,verde hierba,81,255,0,88,-78,84
571,3175,Spanish (español),0,1,6,azul,0,243,255,87,-42,-19
572,3175,Spanish (español),0,1,7,azul real,0,29,255,34,73,-104
573,3175,Spanish (español),0,1,8,verde,0,255,115,88,-78,52
574,3175,Spanish (español),0,1,9,verde limon,162,255,0,91,-57,87
575,3175,Spanish (español),0,1,10,azul ultramarino,0,162,255,64,-1,-55
576,3175,Spanish (español),0,1,11,azul cielo,0,186,255,71,-15,-44
577,3178,English (English),0,1,0,Purple,164,0,255,45,86,-85
578,3178,English (English),0,1,1,Green,0,255,106,88,-79,56
579,3178,English (English),0,1,2,Blue,0,175,255,67,-9,-49
580,3178,English (English),0,1,3,Orange,255,108,0,63,52,71
581,3178,English (English),0,1,4,Lime green,144,255,0,90,-63,86
582,3178,English (English),0,1,5,Sky blue,0,231,255,84,-37,-24
583,3178,English (English),0,1,6,Sky blue,0,230,255,83,-36,-25
584,3178,English (English),0,1,7,Blue,0,86,255,44,45,-88
585,3178,English (English),0,1,8,Magenta,255,0,200,57,91,-34
586,3178,English (English),0,1,9,Purple,124,0,255,40,82,-94
587,3178,English (English),0,1,10,Turquoise,0,255,195,89,-63,14
588,3178,English (English),0,1,11,Yellow-green,196,255,0,93,-44,89
589,3170,English (English),0,3,0,Reddish pink...,255,0,74,53,81,35
590,3170,English (English),0,3,1,Light green,0,255,65,87,-83,71
591,3170,English (English),0,3,2,yellow,254,255,0,97,-21,94
592,3170,English (English),0,3,3,leaf green,176,255,0,92,-52,88
593,3170,English (English),0,3,4,red,255,16,0,53,78,67
594,3170,English (English),0,3,5,pink,255,0,92,54,82,24
595,3170,English (English),0,3,6,Royal blue,0,10,255,32,77,-107
596,3170,English (English),0,3,7,Orange,255,141,0,69,36,75
597,3170,English (English),0,3,8,Light green,0,255,92,88,-81,61
598,3170,English (English),0,3,9,Purple,169,0,255,46,86,-83
599,3170,English (English),0,3,10,Pink,255,0,126,54,84,5
600,3170,English (English),0,3,11,Blue,0,39,255,35,69,-102
601,3180,English (English),0,1,0,Green,0,255,52,87,-84,75
602,3180,English (English),0,1,1,Green,0,255,88,88,-81,63
603,3180,English (English),0,1,2,Red,255,0,63,53,81,41
604,3180,English (English),0,1,3,Purple,139,0,255,42,84,-90
605,3180,English (English),0,1,4,light blue,0,227,255,82,-35,-26
606,3180,English (English),0,1,5,blue,0,120,255,52,23,-74
607,3180,English (English),0,1,6,lime,180,255,0,92,-50,88
608,3180,English (English),0,1,7,aqua,0,255,226,90,-56,0
609,3180,English (English),0,1,8,lime,204,255,0,93,-41,90
610,3180,English (English),0,1,9,light green,0,255,125,88,-77,47
611,3180,English (English),0,1,10,orange,255,157,0,73,28,77
612,3180,English (English),0,1,11,blue,0,97,255,46,38,-84
613,3175,Spanish (español),0,3,0,,0,123,255,53,21,-73
614,3175,Spanish (español),0,3,1,,0,255,57,87,-84,73
615,3175,Spanish (español),0,3,2,,255,255,0,97,-21,94
616,3175,Spanish (español),0,3,3,,0,222,255,81,-33,-28
617,3175,Spanish (español),0,3,4,,255,166,0,75,23,79
618,3175,Spanish (español),0,3,5,,0,255,226,90,-56,0
619,3175,Spanish (español),0,3,6,,255,0,65,53,81,40
620,3175,Spanish (español),0,3,7,,255,0,157,55,86,-11
621,3175,Spanish (español),0,3,8,,0,255,161,88,-71,31
622,3175,Spanish (español),0,3,9,,255,0,239,59,96,-53
623,3175,Spanish (español),0,3,10,,0,55,255,37,62,-98
624,3175,Spanish (español),0,3,11,,0,71,255,40,54,-93
625,3178,English (English),0,3,0,Orange,255,178,0,77,17,80
626,3178,English (English),0,3,1,Blue,0,187,255,71,-15,-44
627,3178,English (English),0,3,2,Yellow,255,248,0,95,-18,93
628,3178,English (English),0,3,3,Red,255,0,41,53,80,52
629,3178,English (English),0,3,4,Red-pink,255,0,82,53,81,30
630,3178,English (English),0,3,5,Red,255,65,0,57,69,68
631,3178,English (English),0,3,6,Light blue,0,255,236,90,-53,-5
632,3178,English (English),0,3,7,Blue,0,143,255,58,9,-64
633,3178,English (English),0,3,8,Bright green,0,255,74,87,-83,68
634,3178,English (English),0,3,9,Red,255,0,62,53,81,41
635,3178,English (English),0,3,10,Pink,255,0,145,55,85,-5
636,3178,English (English),0,3,11,Yellow,255,236,0,92,-12,90
637,3180,English (English),0,3,0,Pink,255,0,211,58,92,-39
638,3180,English (English),0,3,1,fuschia,255,0,100,54,82,20
639,3180,English (English),0,3,2,yello,243,255,0,96,-26,93
640,3180,English (English),0,3,3,teal,0,255,191,89,-64,16
641,3180,English (English),0,3,4,fuschia,255,0,149,55,86,-7
642,3180,English (English),0,3,5,blue,0,152,255,61,4,-60
643,3180,English (English),0,3,6,light green,89,255,0,88,-77,84
644,3180,English (English),0,3,7,light blue,0,255,255,91,-48,-14
645,3180,English (English),0,3,8,dark yellow,255,237,0,92,-12,91
646,3180,English (English),0,3,9,teal,0,255,164,89,-70,29
647,3180,English (English),0,3,10,dark blue,0,46,255,36,66,-101
648,3180,English (English),0,3,11,blue,0,177,255,68,-10,-48
649,3180,English (English),0,6,0,light blue,0,182,255,69,-12,-46
650,3180,English (English),0,6,1,fuschia,255,0,176,56,88,-21
651,3180,English (English),0,6,2,dark orange,255,90,0,60,60,70
652,3180,English (English),0,6,3,dark blue,62,0,255,34,79,-104
653,3180,English (English),0,6,4,blue,0,73,255,41,52,-93
654,3180,English (English),0,6,5,pink,255,0,254,60,98,-60
655,3180,English (English),0,6,6,red pink,255,0,120,54,83,8
656,3180,English (English),0,6,7,purple,187,0,255,49,88,-79
657,3180,English (English),0,6,8,yellow,255,186,0,79,12,82
658,3180,English (English),0,6,9,light orange,255,151,0,71,31,76
659,3180,English (English),0,6,10,red,255,0,47,53,80,49
660,3180,English (English),0,6,11,dark orange,255,71,0,57,67,69
661,3178,English (English),0,6,0,Teal,0,255,174,89,-68,24
662,3178,English (English),0,6,1,Dirty yellow,255,204,0,84,3,85
663,3178,English (English),0,6,2,Bright green,95,255,0,88,-75,84
664,3178,English (English),0,6,3,Sea blue,0,128,255,54,18,-70
665,3178,English (English),0,6,4,Blue,0,107,255,49,32,-79
666,3178,English (English),0,6,5,Bright pink,255,0,125,54,84,5
667,3178,English (English),0,6,6,Purple,255,0,216,58,93,-42
668,3178,English (English),0,6,7,Purple,247,0,255,58,97,-63
669,3178,English (English),0,6,8,Blue,0,30,255,34,73,-104
670,3178,English (English),0,6,9,Mint green,0,255,142,88,-74,40
671,3178,English (English),0,6,10,Dark blue,0,41,255,35,69,-102
672,3178,English (English),0,6,11,Burnt orange,255,150,0,71,31,76
673,3170,English (English),0,6,0,School bus Yellow,255,213,0,86,0,86
674,3170,English (English),0,6,1,Highlighter green,105,255,0,89,-73,84
675,3170,English (English),0,6,2,Orangish yellow,255,194,0,81,8,83
676,3170,English (English),0,6,3,Cornflower blue,0,132,255,55,16,-69
677,3170,English (English),0,6,4,Fuchsia,255,0,187,56,89,-27
678,3170,English (English),0,6,5,Light blue,0,161,255,63,-1,-56
679,3170,English (English),0,6,6,Medium blue,0,78,255,42,50,-91
680,3170,English (English),0,6,7,Hot pink,255,0,165,56,87,-16
681,3170,English (English),0,6,8,Aqua,0,239,255,86,-41,-21
682,3170,English (English),0,6,9,Red,255,0,36,53,80,55
683,3170,English (English),0,6,10,Turquoise,0,255,234,90,-53,-4
684,3170,English (English),0,6,11,Dusky blue,0,197,255,74,-20,-39
685,3182,English (English),0,1,0,Blue,0,85,255,43,45,-88
686,3182,English (English),0,1,1,Orange,255,122,0,65,45,73
687,3182,English (English),0,1,2,Blue,0,94,255,45,40,-85
688,3182,English (English),0,1,3,Aqua,0,255,194,89,-63,15
689,3182,English (English),0,1,4,Green,0,255,130,88,-76,45
690,3182,English (English),0,1,5,Fuchsia,227,0,255,55,94,-68
691,3182,English (English),0,1,6,Blue,0,139,255,57,11,-66
692,3182,English (English),0,1,7,Pink,255,0,175,56,88,-21
693,3182,English (English),0,1,8,Gold,255,211,0,85,0,86
694,3182,English (English),0,1,9,Yellow,255,220,0,88,-4,88
695,3182,English (English),0,1,10,Lime green,185,255,0,92,-49,88
696,3182,English (English),0,1,11,Fluorescent yellow,255,246,0,94,-17,92
697,3185,English (English),0,1,0,goldenrod,255,208,0,85,1,85
698,3185,English (English),0,1,1,violet,143,0,255,42,84,-90
699,3185,English (English),0,1,2,seafoam,0,255,134,88,-75,43
700,3185,English (English),0,1,3,cerulean,0,147,255,59,7,-62
701,3185,English (English),0,1,4,yellow-orange,255,180,0,78,16,81
702,3185,English (English),0,1,5,purple,167,0,255,46,86,-84
703,3185,English (English),0,1,6,fuchsia,255,0,231,59,95,-49
704,3185,English (English),0,1,7,yellow,255,253,0,96,-20,94
705,3185,English (English),0,1,8,hot pink,255,0,124,54,84,6
706,3185,English (English),0,1,9,lime green,127,255,0,89,-68,85
707,3185,English (English),0,1,10,yellow,255,242,0,93,-15,92
708,3185,English (English),0,1,11,orange,255,150,0,71,31,76
709,3183,English (English),0,1,0,Red,255,45,0,55,74,67
710,3183,English (English),0,1,1,,255,0,189,57,90,-28
711,3183,English (English),0,1,2,,255,0,16,53,80,63
712,3183,English (English),0,1,3,,255,84,0,59,62,69
713,3183,English (English),0,1,4,,255,0,248,59,97,-57
714,3183,English (English),0,1,5,,202,0,255,51,90,-75
715,3183,English (English),0,1,6,,0,247,255,88,-44,-17
716,3183,English (English),0,1,7,,0,155,255,62,2,-58
717,3183,English (English),0,1,8,,0,179,255,69,-11,-47
718,3183,English (English),0,1,9,,0,255,150,88,-73,36
719,3183,English (English),0,1,10,,0,207,255,77,-25,-35
720,3183,English (English),0,1,11,,155,255,0,91,-59,87
721,3194,English (English),0,1,0,Magenta,255,0,190,57,90,-29
722,3194,English (English),0,1,1,Gold,255,205,0,84,3,85
723,3194,English (English),0,1,2,Sky blue,0,240,255,86,-41,-20
724,3194,English (English),0,1,3,Chartreuse,157,255,0,91,-58,87
725,3194,English (English),0,1,4,Red,255,0,30,53,80,58
726,3194,English (English),0,1,5,Green,0,255,38,87,-85,78
